observation,action
"[0.10698289424180984, 0.23145249485969543, 0.006416673306375742, -0.26417115330696106]","[0.0, 1.0]"
"[0.11161194741725922, 0.036239542067050934, 0.0011332500725984573, 0.0305287204682827]","[1.0, 0.0]"
"[0.11233673989772797, 0.23134522140026093, 0.001743824570439756, -0.2617964446544647]","[0.0, 1.0]"
"[0.11696363985538483, 0.03619842231273651, -0.0034921043552458286, 0.031436000019311905]","[1.0, 0.0]"
"[0.11768761277198792, -0.1588732749223709, -0.0028633843176066875, 0.32301509380340576]","[1.0, 0.0]"
"[0.11451014131307602, 0.03628933057188988, 0.0035969174932688475, 0.02943054400384426]","[0.0, 1.0]"
"[0.11523593217134476, 0.23135951161384583, 0.004185528494417667, -0.26211535930633545]","[0.0, 1.0]"
"[0.1198631227016449, 0.036178071051836014, -0.0010567785939201713, 0.03188479691743851]","[1.0, 0.0]"
"[0.12058668583631516, 0.23131516575813293, -0.0004190826730336994, -0.2611313760280609]","[0.0, 1.0]"
"[0.12521298229694366, 0.03619919344782829, -0.005641710013151169, 0.03141934797167778]","[1.0, 0.0]"
"[0.12593697011470795, -0.15884140133857727, -0.005013322923332453, 0.3223169147968292]","[1.0, 0.0]"
"[0.12276013940572739, 0.036351580172777176, 0.0014330154517665505, 0.028057223185896873]","[0.0, 1.0]"
"[0.12348717451095581, -0.15879088640213013, 0.0019941600039601326, 0.3211919367313385]","[1.0, 0.0]"
"[0.12031135708093643, 0.0363026037812233, 0.008417998440563679, 0.029138557612895966]","[0.0, 1.0]"
"[0.12103740870952606, 0.23130282759666443, 0.009000769816339016, -0.2608765661716461]","[0.0, 1.0]"
"[0.12566345930099487, 0.03605355694890022, 0.0037832388188689947, 0.03463168069720268]","[1.0, 0.0]"
"[0.12638454139232635, 0.23112104833126068, 0.004475872498005629, -0.25685518980026245]","[0.0, 1.0]"
"[0.13100695610046387, 0.03593548759818077, -0.0006612315191887319, 0.03723612427711487]","[1.0, 0.0]"
"[0.13172566890716553, 0.23106691241264343, 8.349091513082385e-05, -0.25565534830093384]","[0.0, 1.0]"
"[0.13634701073169708, 0.03594376891851425, -0.005029616411775351, 0.0370539054274559]","[1.0, 0.0]"
"[0.13706587255001068, -0.15910570323467255, -0.0042885378934443, 0.32814571261405945]","[1.0, 0.0]"
"[0.1338837593793869, 0.036077044904232025, 0.0022743758745491505, 0.034113455563783646]","[0.0, 1.0]"
"[0.1346053034067154, 0.2311663031578064, 0.0029566450975835323, -0.2578510046005249]","[0.0, 1.0]"
"[0.13922862708568573, 0.0360022708773613, -0.002200375311076641, 0.03576301410794258]","[1.0, 0.0]"
"[0.13994868099689484, -0.15908806025981903, -0.0014851149171590805, 0.32775089144706726]","[1.0, 0.0]"
"[0.13676691055297852, 0.036055006086826324, 0.005069902632385492, 0.034599993377923965]","[0.0, 1.0]"
"[0.13748802244663239, 0.23110388219356537, 0.005761902779340744, -0.25647902488708496]","[0.0, 1.0]"
"[0.14211009442806244, 0.03590014576911926, 0.0006323221605271101, 0.03801571577787399]","[1.0, 0.0]"
"[0.1428280919790268, 0.23101302981376648, 0.0013926364481449127, -0.254467636346817]","[0.0, 1.0]"
"[0.1474483609199524, 0.035871218889951706, -0.0036967163905501366, 0.03865422308444977]","[1.0, 0.0]"
"[0.1481657773256302, -0.15919752418994904, -0.0029236318077892065, 0.3301685154438019]","[1.0, 0.0]"
"[0.14498183131217957, 0.035965919494628906, 0.0036797383800148964, 0.03656504303216934]","[0.0, 1.0]"
"[0.14570115506649017, 0.23103490471839905, 0.004411038942635059, -0.25495460629463196]","[0.0, 1.0]"
"[0.1503218412399292, 0.03585025668144226, -0.0006880532600916922, 0.039116352796554565]","[1.0, 0.0]"
"[0.15103885531425476, 0.23098206520080566, 9.427376789972186e-05, -0.25378358364105225]","[0.0, 1.0]"
"[0.15565849840641022, 0.035858768969774246, -0.004981398116797209, 0.03892907872796059]","[1.0, 0.0]"
"[0.1563756763935089, -0.15919139981269836, -0.004202816169708967, 0.3300361633300781]","[1.0, 0.0]"
"[0.15319184958934784, 0.03599013015627861, 0.0023979071993380785, 0.0360308438539505]","[0.0, 1.0]"
"[0.15391165018081665, 0.23107761144638062, 0.0031185238622128963, -0.2558945417404175]","[0.0, 1.0]"
"[0.15853320062160492, 0.03591127693653107, -0.0019993672613054514, 0.03777037188410759]","[1.0, 0.0]"
"[0.15925142168998718, -0.15918195247650146, -0.0012439597630873322, 0.32982179522514343]","[1.0, 0.0]"
"[0.15606778860092163, 0.035957690328359604, 0.005352476611733437, 0.03674685209989548]","[0.0, 1.0]"
"[0.1567869335412979, 0.23100247979164124, 0.006087413523346186, -0.25424250960350037]","[0.0, 1.0]"
"[0.1614069938659668, 0.03579413890838623, 0.001002563047222793, 0.040354251861572266]","[1.0, 0.0]"
"[0.16212287545204163, 0.23090170323848724, 0.0018096481217071414, -0.2520121932029724]","[0.0, 1.0]"
"[0.16674090921878815, 0.03575395420193672, -0.0032305954955518246, 0.041240986436605453]","[1.0, 0.0]"
"[0.1674559861421585, -0.15932151675224304, -0.0024057759437710047, 0.3329028785228729]","[1.0, 0.0]"
"[0.1642695516347885, 0.03583458811044693, 0.004252281971275806, 0.039462264627218246]","[0.0, 1.0]"
"[0.1649862378835678, 0.23089531064033508, 0.005041527096182108, -0.25187599658966064]","[0.0, 1.0]"
"[0.16960415244102478, 0.035701729357242584, 4.007196366728749e-06, 0.042392853647470474]","[1.0, 0.0]"
"[0.17031818628311157, 0.23082362115383148, 0.0008518642280250788, -0.25028881430625916]","[0.0, 1.0]"
"[0.17493465542793274, 0.035689517855644226, -0.004153911955654621, 0.042662691324949265]","[1.0, 0.0]"
"[0.17564845085144043, -0.15937262773513794, -0.003300658194348216, 0.3340321183204651]","[1.0, 0.0]"
"[0.17246100306510925, 0.0357961505651474, 0.0033799842931330204, 0.040310174226760864]","[0.0, 1.0]"
"[0.17317691445350647, 0.23086947202682495, 0.004186187870800495, -0.25130441784858704]","[0.0, 1.0]"
"[0.17779430747032166, 0.03568799048662186, -0.0008399005746468902, 0.042695965617895126]","[1.0, 0.0]"
"[0.17850807309150696, -0.159421905875206, 1.4018770343682263e-05, 0.3351137638092041]","[1.0, 0.0]"
"[0.1753196269273758, 0.03569984436035156, 0.006716294214129448, 0.04243527352809906]","[0.0, 1.0]"
"[0.1760336309671402, 0.23072484135627747, 0.007564999628812075, -0.24812105298042297]","[0.0, 1.0]"
"[0.18064811825752258, 0.03549567610025406, 0.002602578606456518, 0.04693840816617012]","[1.0, 0.0]"
"[0.18135803937911987, 0.23058021068572998, 0.003541346872225404, -0.24492225050926208]","[0.0, 1.0]"
"[0.18596963584423065, 0.035407859832048416, -0.0013570981100201607, 0.0488756000995636]","[1.0, 0.0]"
"[0.18667779862880707, 0.23054924607276917, -0.0003795861848630011, -0.24423520267009735]","[0.0, 1.0]"
"[0.1912887841463089, 0.03543271869421005, -0.005264290142804384, 0.0483279749751091]","[1.0, 0.0]"
"[0.1919974386692047, -0.15961335599422455, -0.004297730512917042, 0.3393453359603882]","[1.0, 0.0]"
"[0.18880517780780792, 0.035569485276937485, 0.0024891761131584644, 0.04531025141477585]","[0.0, 1.0]"
"[0.1895165592432022, 0.23065565526485443, 0.003395381150767207, -0.24658627808094025]","[0.0, 1.0]"
"[0.19412967562675476, 0.03548537567257881, -0.0015363444108515978, 0.04716569185256958]","[1.0, 0.0]"
"[0.19483938813209534, -0.15961451828479767, -0.0005930305924266577, 0.3393634855747223]","[1.0, 0.0]"
"[0.19164709746837616, 0.03551587089896202, 0.006194239016622305, 0.046493615955114365]","[0.0, 1.0]"
"[0.1923574060201645, 0.2305484563112259, 0.007124111521989107, -0.2442285567522049]","[0.0, 1.0]"
"[0.19696837663650513, 0.03532547876238823, 0.0022395404521375895, 0.050692953169345856]","[1.0, 0.0]"
"[0.19767488539218903, 0.2304152399301529, 0.0032533996272832155, -0.24128253757953644]","[0.0, 1.0]"
"[0.20228318870067596, 0.03524697199463844, -0.001572251203469932, 0.05242482200264931]","[1.0, 0.0]"
"[0.2029881328344345, 0.23039142787456512, -0.0005237547447904944, -0.24075375497341156]","[0.0, 1.0]"
"[0.20759595930576324, 0.03527696803212166, -0.005338829942047596, 0.051763925701379776]","[1.0, 0.0]"
"[0.20830149948596954, -0.1597680300474167, -0.0043035512790083885, 0.3427576422691345]","[1.0, 0.0]"
"[0.20510613918304443, 0.035414885729551315, 0.0025516015011817217, 0.04872073978185654]","[0.0, 1.0]"
"[0.2058144360780716, 0.23050016164779663, 0.0035260163713246584, -0.2431560456752777]","[0.0, 1.0]"
"[0.21042443811893463, 0.03532801941037178, -0.0013371045934036374, 0.05063699185848236]","[1.0, 0.0]"
"[0.2111310064792633, -0.15977473556995392, -0.0003243647806812078, 0.3428977429866791]","[1.0, 0.0]"
"[0.20793551206588745, 0.03535182774066925, 0.006533590145409107, 0.05011255666613579]","[0.0, 1.0]"
"[0.20864254236221313, 0.23037949204444885, 0.007535841315984726, -0.24050182104110718]","[0.0, 1.0]"
"[0.21325013041496277, 0.03515070304274559, 0.002725804690271616, 0.05454855039715767]","[1.0, 0.0]"
"[0.2139531522989273, 0.23023346066474915, 0.003816775744780898, -0.23727311193943024]","[0.0, 1.0]"
"[0.21855781972408295, 0.0350571945309639, -0.0009286865242756903, 0.056611284613609314]","[1.0, 0.0]"
"[0.21925896406173706, 0.23019245266914368, 0.00020353918080218136, -0.23636449873447418]","[0.0, 1.0]"
"[0.22386281192302704, 0.035067588090896606, -0.004523750860244036, 0.056382618844509125]","[1.0, 0.0]"
"[0.22456416487693787, -0.15998920798301697, -0.0033960985019803047, 0.34763485193252563]","[1.0, 0.0]"
"[0.22136437892913818, 0.03518088161945343, 0.003556598210707307, 0.053882941603660583]","[0.0, 1.0]"
"[0.22206799685955048, 0.23025165498256683, 0.004634257405996323, -0.2376757264137268]","[0.0, 1.0]"
"[0.22667302191257477, 0.03506380692124367, -0.00011925741273444146, 0.05646536871790886]","[1.0, 0.0]"
"[0.22737430036067963, 0.23018747568130493, 0.001010049949400127, -0.23625518381595612]","[0.0, 1.0]"
"[0.23197805881500244, 0.035051099956035614, -0.003715053666383028, 0.05674617365002632]","[1.0, 0.0]"
"[0.2326790690422058, -0.16001738607883453, -0.0025801302399486303, 0.34825465083122253]","[1.0, 0.0]"
"[0.22947873175144196, 0.03514116629958153, 0.004384962841868401, 0.054759249091148376]","[0.0, 1.0]"
"[0.23018154501914978, 0.23019997775554657, 0.005480147898197174, -0.23653696477413177]","[0.0, 1.0]"
"[0.2347855418920517, 0.03500015661120415, 0.0007494085584767163, 0.05786951258778572]","[1.0, 0.0]"
"[0.23548555374145508, 0.23011136054992676, 0.0019067988032475114, -0.23457688093185425]","[0.0, 1.0]"
"[0.24008777737617493, 0.034962210804224014, -0.0027847387827932835, 0.05870690196752548]","[1.0, 0.0]"
"[0.24078702926635742, -0.1601196974515915, -0.001610600738786161, 0.350509911775589]","[1.0, 0.0]"
"[0.23758463561534882, 0.03502511605620384, 0.005399597808718681, 0.057319559156894684]","[0.0, 1.0]"
"[0.2382851243019104, 0.23006923496723175, 0.006545988842844963, -0.23365487158298492]","[0.0, 1.0]"
"[0.2428865134716034, 0.03485436737537384, 0.0018728915601968765, 0.06108566001057625]","[1.0, 0.0]"
"[0.24358360469341278, 0.22994941473007202, 0.003094604704529047, -0.23100577294826508]","[0.0, 1.0]"
"[0.24818259477615356, 0.03478338196873665, -0.0015255106845870614, 0.06265169382095337]","[1.0, 0.0]"
"[0.24887825548648834, 0.2299271672964096, -0.0002724768128246069, -0.23051215708255768]","[0.0, 1.0]"
"[0.2534767985343933, 0.034809112548828125, -0.004882719833403826, 0.06208481267094612]","[1.0, 0.0]"
"[0.2541729807853699, -0.16024249792099, -0.0036410235334187746, 0.3532232344150543]","[1.0, 0.0]"
"[0.2509681284427643, 0.03493104502558708, 0.0034234407357871532, 0.05939439684152603]","[0.0, 1.0]"
"[0.25166675448417664, 0.2300037443637848, 0.004611328709870577, -0.23220644891262054]","[0.0, 1.0]"
"[0.25626683235168457, 0.034816205501556396, -3.2800151529954746e-05, 0.061927471309900284]","[1.0, 0.0]"
"[0.25696316361427307, 0.22993862628936768, 0.0012057493440806866, -0.23076580464839935]","[0.0, 1.0]"
"[0.26156193017959595, 0.03479946777224541, -0.0034095668233931065, 0.062297213822603226]","[1.0, 0.0]"
"[0.2622579038143158, -0.16027343273162842, -0.0021636225283145905, 0.3539024591445923]","[1.0, 0.0]"
"[0.25905245542526245, 0.03487921878695488, 0.00491442671045661, 0.06053806096315384]","[0.0, 1.0]"
"[0.25975003838539124, 0.2299303561449051, 0.0061251879669725895, -0.23059028387069702]","[0.0, 1.0]"
"[0.2643486261367798, 0.03472142294049263, 0.001513382070697844, 0.06401842087507248]","[1.0, 0.0]"
"[0.26504307985305786, 0.22982163727283478, 0.0027937504928559065, -0.22818663716316223]","[0.0, 1.0]"
"[0.2696394920349121, 0.03465987741947174, -0.0017699822783470154, 0.06537622213363647]","[1.0, 0.0]"
"[0.2703326940536499, -0.16043664515018463, -0.0004624578286893666, 0.35750019550323486]","[1.0, 0.0]"
"[0.2671239674091339, 0.03469187021255493, 0.006687546148896217, 0.06467147171497345]","[0.0, 1.0]"
"[0.26781779527664185, 0.22971729934215546, 0.007980975322425365, -0.2258940190076828]","[0.0, 1.0]"
"[0.27241215109825134, 0.0344822071492672, 0.0034630950540304184, 0.06929568946361542]","[1.0, 0.0]"
"[0.273101806640625, 0.22955434024333954, 0.004849008750170469, -0.22229260206222534]","[0.0, 1.0]"
"[0.27769288420677185, 0.03436341509222984, 0.0004031567368656397, 0.07191593945026398]","[1.0, 0.0]"
"[0.2783801555633545, 0.22947958111763, 0.0018414754886180162, -0.22063976526260376]","[0.0, 1.0]"
"[0.28296974301338196, 0.03433135896921158, -0.0025713196955621243, 0.07262346893548965]","[1.0, 0.0]"
"[0.28365635871887207, 0.22949008643627167, -0.0011188503121957183, -0.22086960077285767]","[0.0, 1.0]"
"[0.28824615478515625, 0.03438413888216019, -0.005536242388188839, 0.07146017998456955]","[1.0, 0.0]"
"[0.2889338433742523, -0.16065800189971924, -0.004107038956135511, 0.36239126324653625]","[1.0, 0.0]"
"[0.28572070598602295, 0.034522078931331635, 0.0031407864298671484, 0.06841614097356796]","[0.0, 1.0]"
"[0.2864111363887787, 0.22959886491298676, 0.0045091090723872185, -0.22327420115470886]","[0.0, 1.0]"
"[0.29100310802459717, 0.03441275283694267, 4.3625350372167304e-05, 0.0708276629447937]","[1.0, 0.0]"
"[0.2916913628578186, 0.2295340746641159, 0.0014601786388084292, -0.221841499209404]","[0.0, 1.0]"
"[0.2962820529937744, 0.034391287714242935, -0.0029766515363007784, 0.07130166888237]","[1.0, 0.0]"
"[0.29696986079216003, -0.1606878638267517, -0.0015506180934607983, 0.36304396390914917]","[1.0, 0.0]"
"[0.2937561273574829, 0.03445609286427498, 0.005710260942578316, 0.06987249851226807]","[0.0, 1.0]"
"[0.2944452464580536, 0.22949571907520294, 0.0071077109314501286, -0.22100335359573364]","[0.0, 1.0]"
"[0.2990351617336273, 0.03427289053797722, 0.0026876439806073904, 0.07391312718391418]","[1.0, 0.0]"
"[0.2997206151485443, 0.22935621440410614, 0.004165906459093094, -0.21792061626911163]","[0.0, 1.0]"
"[0.3043077290058136, 0.034174952656030655, -0.00019250581681262702, 0.07607349008321762]","[1.0, 0.0]"
"[0.3049912452697754, 0.2292996644973755, 0.0013289640191942453, -0.2166701704263687]","[0.0, 1.0]"
"[0.30957722663879395, 0.03415874019265175, -0.0030044391751289368, 0.07643167674541473]","[1.0, 0.0]"
"[0.3102604150772095, -0.16092000901699066, -0.0014758056495338678, 0.36816519498825073]","[1.0, 0.0]"
"[0.3070420026779175, 0.03422287851572037, 0.005887498147785664, 0.0750172808766365]","[0.0, 1.0]"
"[0.3077264726161957, 0.2292599380016327, 0.007387843448668718, -0.21580232679843903]","[0.0, 1.0]"
"[0.31231164932250977, 0.0340331494808197, 0.0030717970803380013, 0.07920186966657639]","[1.0, 0.0]"
"[0.3129923343658447, 0.2291109263896942, 0.004655834287405014, -0.21251031756401062]","[0.0, 1.0]"
"[0.31757453083992004, 0.033922724425792694, 0.0004056282341480255, 0.08163763582706451]","[1.0, 0.0]"
"[0.3182529807090759, 0.22903886437416077, 0.002038380829617381, -0.21091729402542114]","[0.0, 1.0]"
"[0.322833776473999, 0.033887822180986404, -0.0021799649111926556, 0.08240794390439987]","[1.0, 0.0]"
"[0.32351154088974, 0.2290409505367279, -0.0005318060284480453, -0.2109619677066803]","[0.0, 1.0]"
"[0.3280923366546631, 0.03392660990357399, -0.004751045256853104, 0.081553153693676]","[1.0, 0.0]"
"[0.32877087593078613, -0.16112691164016724, -0.003119982313364744, 0.37273332476615906]","[1.0, 0.0]"
"[0.32554835081100464, 0.034039221704006195, 0.004334684461355209, 0.07906828075647354]","[0.0, 1.0]"
"[0.32622912526130676, 0.22909876704216003, 0.005916050169616938, -0.21224388480186462]","[0.0, 1.0]"
"[0.33081111311912537, 0.03389273211359978, 0.0016711722128093243, 0.08229934424161911]","[1.0, 0.0]"
"[0.3314889669418335, 0.22899068892002106, 0.0033171591348946095, -0.209855854511261]","[0.0, 1.0]"
"[0.3360687792301178, 0.0338214635848999, -0.000879958039149642, 0.08387161046266556]","[1.0, 0.0]"
"[0.3367452025413513, 0.22895601391792297, 0.000797474232967943, -0.20908881723880768]","[0.0, 1.0]"
"[0.3413243293762207, 0.033822670578956604, -0.0033843019045889378, 0.08384557068347931]","[1.0, 0.0]"
"[0.3420007824897766, -0.16125060617923737, -0.0017073906492441893, 0.37545883655548096]","[1.0, 0.0]"
"[0.33877575397491455, 0.03389555588364601, 0.005801785737276077, 0.08223803341388702]","[0.0, 1.0]"
"[0.33945366740226746, 0.22893385589122772, 0.007446546573191881, -0.20860877633094788]","[0.0, 1.0]"
"[0.344032347202301, 0.03370622918009758, 0.003274370916187763, 0.08641381561756134]","[1.0, 0.0]"
"[0.3447064757347107, 0.2287810891866684, 0.0050026471726596355, -0.20523424446582794]","[0.0, 1.0]"
"[0.34928208589553833, 0.03358795866370201, 0.0008979623671621084, 0.08902256190776825]","[1.0, 0.0]"
"[0.34995386004447937, 0.2286970317363739, 0.0026784134097397327, -0.2033769190311432]","[0.0, 1.0]"
"[0.3545278012752533, 0.0335368737578392, -0.0013891250127926469, 0.09014970809221268]","[1.0, 0.0]"
"[0.35519853234291077, 0.22867870330810547, 0.00041386912926100194, -0.20297116041183472]","[0.0, 1.0]"
"[0.35977211594581604, 0.033550843596458435, -0.0036455541849136353, 0.089842289686203]","[1.0, 0.0]"
"[0.360443115234375, 0.22872485220432281, -0.0018487083725631237, -0.20398858189582825]","[0.0, 1.0]"
"[0.3650176227092743, 0.033629391342401505, -0.005928480066359043, 0.08811059594154358]","[1.0, 0.0]"
"[0.3656902015209198, -0.16140708327293396, -0.004166268277913332, 0.37891721725463867]","[1.0, 0.0]"
"[0.3624620735645294, 0.03377378731966019, 0.003412076039239764, 0.08492355793714523]","[0.0, 1.0]"
"[0.36313754320144653, 0.22884666919708252, 0.005110547412186861, -0.20668089389801025]","[0.0, 1.0]"
"[0.36771446466445923, 0.03365200757980347, 0.0009769292082637548, 0.08760975301265717]","[1.0, 0.0]"
"[0.36838752031326294, 0.22875994443893433, 0.002729124389588833, -0.20476478338241577]","[0.0, 1.0]"
"[0.37296271324157715, 0.033599067479372025, -0.0013661714037880301, 0.08877778798341751]","[1.0, 0.0]"
"[0.3736346960067749, -0.16150327026844025, 0.00040938437450677156, 0.3810293674468994]","[1.0, 0.0]"
"[0.3704046308994293, 0.03361286222934723, 0.008029972203075886, 0.0884755551815033]","[0.0, 1.0]"
"[0.37107688188552856, 0.2286188006401062, 0.009799483232200146, -0.20166313648223877]","[0.0, 1.0]"
"[0.37564927339553833, 0.03335807844996452, 0.005766220390796661, 0.0940948873758316]","[1.0, 0.0]"
"[0.3763164281845093, 0.22839690744876862, 0.007648118305951357, -0.19676323235034943]","[0.0, 1.0]"
"[0.3808843493461609, 0.03316640108823776, 0.0037128536496311426, 0.09832248836755753]","[1.0, 0.0]"
"[0.3815476894378662, 0.22823494672775269, 0.00567930331453681, -0.19318673014640808]","[0.0, 1.0]"
"[0.38611239194869995, 0.033032212406396866, 0.0018155686557292938, 0.10128235071897507]","[1.0, 0.0]"
"[0.386773020029068, 0.2281281054019928, 0.0038412155117839575, -0.19082722067832947]","[0.0, 1.0]"
"[0.3913356065750122, 0.03295140713453293, 2.4671138817211613e-05, 0.10306496918201447]","[1.0, 0.0]"
"[0.3919946253299713, 0.22807300090789795, 0.0020859704818576574, -0.18961016833782196]","[0.0, 1.0]"
"[0.3965560793876648, 0.03292127326130867, -0.0017062327824532986, 0.10373006761074066]","[1.0, 0.0]"
"[0.39721450209617615, 0.22806763648986816, 0.00036836849176324904, -0.1894906759262085]","[0.0, 1.0]"
"[0.40177586674690247, 0.03294041380286217, -0.003421445144340396, 0.10330842435359955]","[1.0, 0.0]"
"[0.40243467688560486, 0.22811123728752136, -0.0013552766758948565, -0.1904519945383072]","[0.0, 1.0]"
"[0.4069969058036804, 0.033008694648742676, -0.005164316389709711, 0.10180309414863586]","[1.0, 0.0]"
"[0.40765705704689026, 0.22820428013801575, -0.0031282545533031225, -0.1925046741962433]","[0.0, 1.0]"
"[0.41222116351127625, 0.03312721475958824, -0.006978347897529602, 0.09918978065252304]","[1.0, 0.0]"
"[0.4128836989402771, -0.1618940383195877, -0.004994552116841078, 0.3896629214286804]","[1.0, 0.0]"
"[0.40964582562446594, 0.03329845145344734, 0.0027987060602754354, 0.09540944546461105]","[0.0, 1.0]"
"[0.4103117883205414, 0.22838017344474792, 0.004706894978880882, -0.19638918340206146]","[0.0, 1.0]"
"[0.41487938165664673, 0.03319121524691582, 0.0007791113457642496, 0.09777484089136124]","[1.0, 0.0]"
"[0.41554322838783264, 0.2283019870519638, 0.0027346082497388124, -0.1946621835231781]","[0.0, 1.0]"
"[0.42010924220085144, 0.03314103186130524, -0.001158635364845395, 0.09888214617967606]","[1.0, 0.0]"
"[0.42077207565307617, -0.1619642972946167, 0.0008190075168386102, 0.3911992907524109]","[1.0, 0.0]"
"[0.4175328016281128, 0.033146023750305176, 0.008642993867397308, 0.09877470880746841]","[0.0, 1.0]"
"[0.4181957244873047, 0.22814303636550903, 0.010618487372994423, -0.1911688894033432]","[0.0, 1.0]"
"[0.4227585792541504, 0.032870806753635406, 0.006795109715312719, 0.10484472662210464]","[1.0, 0.0]"
"[0.42341598868370056, 0.22789472341537476, 0.008892004378139973, -0.1856866478919983]","[0.0, 1.0]"
"[0.4279738664627075, 0.03264668583869934, 0.005178271327167749, 0.10978805273771286]","[1.0, 0.0]"
"[0.42862680554389954, 0.2276940494775772, 0.007374032400548458, -0.18125666677951813]","[0.0, 1.0]"
"[0.43318068981170654, 0.03246736153960228, 0.003748899092897773, 0.11374334245920181]","[1.0, 0.0]"
"[0.43383005261421204, 0.2275353968143463, 0.006023766007274389, -0.1777544766664505]","[0.0, 1.0]"
"[0.43838074803352356, 0.03232776001095772, 0.0024686765391379595, 0.11682263761758804]","[1.0, 0.0]"
"[0.4390273094177246, 0.22741425037384033, 0.004805129487067461, -0.17508041858673096]","[0.0, 1.0]"
"[0.44357559084892273, 0.032223865389823914, 0.0013035209849476814, 0.11911448836326599]","[1.0, 0.0]"
"[0.44422006607055664, 0.2273271232843399, 0.003685810836032033, -0.17315690219402313]","[0.0, 1.0]"
"[0.4487666189670563, 0.032152608036994934, 0.00022267273743636906, 0.12068650126457214]","[1.0, 0.0]"
"[0.4494096636772156, 0.22727136313915253, 0.0026364026125520468, -0.17192617058753967]","[0.0, 1.0]"
"[0.4539550840854645, 0.03211178258061409, -0.0008021207177080214, 0.12158729135990143]","[1.0, 0.0]"
"[0.4545973241329193, 0.22724521160125732, 0.0016296252142637968, -0.17134858667850494]","[0.0, 1.0]"
"[0.4591422379016876, 0.032099977135658264, -0.0017973465146496892, 0.12184798717498779]","[1.0, 0.0]"
"[0.45978423953056335, 0.22724764049053192, 0.000639613252133131, -0.17140144109725952]","[0.0, 1.0]"
"[0.46432918310165405, 0.03211653232574463, -0.0027884156443178654, 0.1214831992983818]","[1.0, 0.0]"
"[0.46497151255607605, 0.22727832198143005, -0.00035875162575393915, -0.17207814753055573]","[0.0, 1.0]"
"[0.4695170819759369, 0.03216150775551796, -0.003800314385443926, 0.12049158662557602]","[1.0, 0.0]"
"[0.4701603055000305, 0.22733770310878754, -0.0013904827646911144, -0.17338787019252777]","[0.0, 1.0]"
"[0.47470706701278687, 0.032235678285360336, -0.004858240485191345, 0.11885607242584229]","[1.0, 0.0]"
"[0.4753517806529999, 0.2274269014596939, -0.0024811187759041786, -0.17535561323165894]","[0.0, 1.0]"
"[0.4799003303050995, 0.03234054520726204, -0.005988231394439936, 0.11654356122016907]","[1.0, 0.0]"
"[0.48054713010787964, -0.16269509494304657, -0.0036573598627001047, 0.407331258058548]","[1.0, 0.0]"
"[0.4772932231426239, 0.03247852250933647, 0.004489264916628599, 0.11349751800298691]","[0.0, 1.0]"
"[0.4779427945613861, 0.22753585875034332, 0.006759215611964464, -0.17776569724082947]","[0.0, 1.0]"
"[0.48249351978302, 0.032317835837602615, 0.0032039014622569084, 0.11704184114933014]","[1.0, 0.0]"
"[0.48313987255096436, 0.2273937314748764, 0.005544738378375769, -0.17462855577468872]","[0.0, 1.0]"
"[0.48768773674964905, 0.03219287097454071, 0.0020521669648587704, 0.11979837715625763]","[1.0, 0.0]"
"[0.4883315861225128, 0.22728535532951355, 0.0044481344521045685, -0.1722363978624344]","[0.0, 1.0]"
"[0.4928773045539856, 0.032100025564432144, 0.0010034064762294292, 0.12184644490480423]","[1.0, 0.0]"
"[0.49351930618286133, 0.22720758616924286, 0.0034403353929519653, -0.17051973938941956]","[0.0, 1.0]"
"[0.49806347489356995, 0.032036565244197845, 2.9940507374703884e-05, 0.12324651330709457]","[1.0, 0.0]"
"[0.498704195022583, 0.2271580845117569, 0.0024948706850409508, -0.16942696273326874]","[0.0, 1.0]"
"[0.5032473802566528, 0.03200051560997963, -0.0008936685626395047, 0.12404197454452515]","[1.0, 0.0]"
"[0.5038873553276062, 0.22713525593280792, 0.0015871708746999502, -0.1689227670431137]","[0.0, 1.0]"
"[0.5084300637245178, 0.03199062496423721, -0.0017912844195961952, 0.12426044791936874]","[1.0, 0.0]"
"[0.5090698599815369, 0.2271381914615631, 0.0006939245504327118, -0.16898708045482635]","[0.0, 1.0]"
"[0.5136126279830933, 0.032006315886974335, -0.0026858169585466385, 0.1239146813750267]","[1.0, 0.0]"
"[0.514252781867981, 0.22716663777828217, -0.00020752324780914932, -0.16961437463760376]","[0.0, 1.0]"
"[0.5187960863113403, 0.032047662883996964, -0.003599810879677534, 0.12300307303667068]","[1.0, 0.0]"
"[0.5194370746612549, -0.16302253305912018, -0.0011397493071854115, 0.4145481288433075]","[1.0, 0.0]"
"[0.5161765813827515, 0.03211555629968643, 0.0071512130089104176, 0.12150610238313675]","[0.0, 1.0]"
"[0.5168189406394958, 0.2271343171596527, 0.009581334888935089, -0.1689121425151825]","[0.0, 1.0]"
"[0.5213615894317627, 0.03187654912471771, 0.006203092634677887, 0.12677794694900513]","[1.0, 0.0]"
"[0.5219991207122803, 0.2269090861082077, 0.008738651871681213, -0.16394153237342834]","[0.0, 1.0]"
"[0.526537299156189, 0.031663138419389725, 0.005459820851683617, 0.13148534297943115]","[1.0, 0.0]"
"[0.5271705985069275, 0.22670646011829376, 0.008089527487754822, -0.1594700962305069]","[0.0, 1.0]"
"[0.5317047238349915, 0.03146963194012642, 0.004900125786662102, 0.13575385510921478]","[1.0, 0.0]"
