observation,action
"[0.27785532572499405, 0.37078122027242366, 0.02055554367340038, -0.16097607167399652]","[0.0, 1.0]"
"[0.2852709501304425, 0.17537111575756303, 0.017336022239920448, 0.1381200665172717]","[1.0, 0.0]"
"[0.2887783724455938, 0.37024053064019324, 0.02009842357026588, -0.14904359746111517]","[0.0, 1.0]"
"[0.29618318305839764, 0.17483662656753585, 0.017117551621043576, 0.14991159980108698]","[1.0, 0.0]"
"[0.2996799155897484, 0.3697093326648079, 0.020115783617065314, -0.13732232115332826]","[0.0, 1.0]"
"[0.30707410224304454, 0.17430512432021003, 0.01736933719399875, 0.16163833294179475]","[1.0, 0.0]"
"[0.31056020472944873, 0.36917416530853364, 0.020602103852834643, -0.12551480818422572]","[0.0, 1.0]"
"[0.3179436880356194, 0.1737632180291366, 0.018091807689150127, 0.17359599885037386]","[1.0, 0.0]"
"[0.3214189523962021, 0.3686216284395224, 0.021563727666157606, -0.11332508192550261]","[0.0, 1.0]"
"[0.32879138496499255, 0.17319743590372821, 0.019297226027647555, 0.18608230078160287]","[1.0, 0.0]"
"[0.3322553336830671, 0.3680380489547923, 0.023018872043279612, -0.10045117164773537]","[0.0, 1.0]"
"[0.3396160946621629, 0.17259389281245777, 0.021009848610324903, 0.19940434696806575]","[1.0, 0.0]"
"[0.3430679725184121, 0.3674091443503549, 0.02499793554968622, -0.08657759604107984]","[0.0, 1.0]"
"[0.3504161554054192, 0.17193795416800128, 0.02326638362886462, 0.21388620965494815]","[1.0, 0.0]"
"[0.3538549144887792, 0.36671967638249914, 0.027544107821963586, -0.07136759746466581]","[0.0, 1.0]"
"[0.3611893080164292, 0.17121388933841394, 0.026116755872670268, 0.22987678947845008]","[1.0, 0.0]"
"[0.36461358580319747, 0.3659530876745037, 0.030714291662239268, -0.054454938804776476]","[0.0, 1.0]"
"[0.37193264755668753, 0.17040450825285872, 0.02962519288614374, 0.24775816758900943]","[1.0, 0.0]"
"[0.3753407377217447, 0.3650911144890181, 0.03458035623792393, -0.035435068078276066]","[0.0, 1.0]"
"[0.3826425600115251, 0.16949077571894347, 0.03387165487635841, 0.26795463188617963]","[1.0, 0.0]"
"[0.38603237552590397, 0.3641133695775036, 0.039230747514082, -0.013855446166063212]","[0.0, 1.0]"
"[0.39331464291745405, 0.1684513993529442, 0.03895363859076074, 0.2909425692093867]","[1.0, 0.0]"
"[0.39668367090451295, 0.3629968903199121, 0.044772489974948475, 0.0107951788997806]","[0.0, 1.0]"
"[0.4039436087109112, 0.1672623893448022, 0.04498839355294409, 0.3172614207760699]","[1.0, 0.0]"
"[0.4072888564978072, 0.36171564974525, 0.051333621968465484, 0.039098780446376324]","[0.0, 1.0]"
"[0.41452316949271223, 0.556065330211073, 0.05211559757739301, -0.23695626308368745]","[0.0, 1.0]"
"[0.4256444760969337, 0.3602390533718536, 0.04737647231571926, 0.07169938989860364]","[1.0, 0.0]"
"[0.4328492571643707, 0.5546509052712245, 0.048810460113691334, -0.20566770382850275]","[0.0, 1.0]"
"[0.44394227526979524, 0.35886616877245997, 0.04469710603712128, 0.10200421103375273]","[1.0, 0.0]"
"[0.4511195986452444, 0.5533199982060657, 0.04673719025779633, -0.17624864311770688]","[0.0, 1.0]"
"[0.4621859986093657, 0.3575614244724318, 0.04321221739544219, 0.13080430175013275]","[1.0, 0.0]"
"[0.46933722709881437, 0.5520385863865556, 0.04582830343044485, -0.1479386852450026]","[0.0, 1.0]"
"[0.48037799882654547, 0.35629134879807245, 0.042869529725544794, 0.15884269438195786]","[1.0, 0.0]"
"[0.4875038258025069, 0.5507741594967388, 0.04604638361318395, -0.12001371622871515]","[0.0, 1.0]"
"[0.4985193089924417, 0.35502376320070905, 0.043646109288609646, 0.18683350390693082]","[1.0, 0.0]"
"[0.5056197842564558, 0.5494949559641872, 0.047382779366748264, -0.09176759871785528]","[0.0, 1.0]"
"[0.5166096833757395, 0.3537270083740448, 0.045547427392391156, 0.2154800663733456]","[1.0, 0.0]"
"[0.5236842235432204, 0.5481692129632874, 0.04985702871985807, -0.0624944410447294]","[0.0, 1.0]"
"[0.5346476078024862, 0.7425421919301838, 0.04860713989896348, -0.33903972187701065]","[0.0, 1.0]"
"[0.5494984516410899, 0.5467635085514764, 0.04182634546142327, -0.03143367394058527]","[1.0, 0.0]"
"[0.5604337218121195, 0.35106748205477417, 0.04119767198261156, 0.27414699433885703]","[1.0, 0.0]"
"[0.5674550714532149, 0.5455781441731907, 0.0466806118693887, -0.005262744564016708]","[0.0, 1.0]"
"[0.5783666343366788, 0.7400006233409473, 0.04657535697810836, -0.2828596583633251]","[0.0, 1.0]"
"[0.5931666468034977, 0.5442463621337098, 0.04091816381084186, 0.024141513840960582]","[1.0, 0.0]"
"[0.6040515740461719, 0.7387583487934931, 0.04140099408766107, -0.2553556637319464]","[0.0, 1.0]"
"[0.6188267410220418, 0.5430704867016407, 0.03629388081302214, 0.050093017749683555]","[1.0, 0.0]"
"[0.6296881507560746, 0.34744742054495026, 0.03729574116801582, 0.3540024339771008]","[1.0, 0.0]"
"[0.6366370991669736, 0.5420197567889968, 0.044375789847557835, 0.07330929572267819]","[0.0, 1.0]"
"[0.6474774943027536, 0.7364783611161632, 0.0458419757620114, -0.20504925965951692]","[0.0, 1.0]"
"[0.6622070615250768, 0.5407318476649229, 0.04174099056882106, 0.10173486640663731]","[1.0, 0.0]"
"[0.6730216984783752, 0.7352315068320965, 0.043775687896953804, -0.17749221219972278]","[0.0, 1.0]"
"[0.6877263286150171, 0.539511320890518, 0.04022584365295935, 0.12867275822562152]","[1.0, 0.0]"
"[0.6985165550328275, 0.7340346274277962, 0.042799298817471784, -0.15105295321770273]","[0.0, 1.0]"
"[0.7131972475813835, 0.5383267886014237, 0.03977823975311773, 0.15481912844436663]","[1.0, 0.0]"
"[0.7239637833534119, 0.7328572825818067, 0.04287462232200506, -0.12505406894432192]","[0.0, 1.0]"
"[0.738620929005048, 0.5371481614383455, 0.040373540943118624, 0.18084111229548122]","[1.0, 0.0]"
"[0.7493638922338149, 0.7316698258125629, 0.04399036318902825, -0.09883701388406019]","[0.0, 1.0]"
"[0.7639972887500662, 0.5359459170622212, 0.04201362291134705, 0.2073938243120066]","[1.0, 0.0]"
"[0.7747162070913106, 0.7304426969156019, 0.04616149939758718, -0.0717455255375063]","[0.0, 1.0]"
"[0.7893250610296226, 0.5346903937407753, 0.04472658888683705, 0.23513680214276267]","[1.0, 0.0]"
"[0.8000188689044382, 0.729145722565353, 0.049429324929692306, -0.04310925517594055]","[0.0, 1.0]"
"[0.8146017833557453, 0.5333511008582531, 0.04856713982617349, 0.2647502724135456]","[1.0, 0.0]"
"[0.8252688053729104, 0.7277474178453964, 0.053862145274444405, -0.012227242536164806]","[0.0, 1.0]"
"[0.8398237537298183, 0.531896040355872, 0.05361760042372111, 0.29695159890712836]","[1.0, 0.0]"
"[0.8504616745369358, 0.7262142835181848, 0.05955663240186367, 0.021649132856104203]","[0.0, 1.0]"
"[0.8649859602072995, 0.530291037594884, 0.05998961505898576, 0.3325122527365438]","[1.0, 0.0]"
"[0.8755917809591971, 0.7245100985055155, 0.06663986011371663, 0.05933408436066584]","[0.0, 1.0]"
"[0.8900819829293074, 0.5284990877794269, 0.06782654180092995, 0.3722756183915259]","[1.0, 0.0]"
"[0.900651964684896, 0.7225952154084643, 0.07527205416876047, 0.10172658314699257]","[0.0, 1.0]"
"[0.9151038689930653, 0.9165622249571269, 0.07730658583170032, -0.16629098241633167]","[0.0, 1.0]"
"[0.9334351134922079, 0.7204236785189341, 0.07398076618337368, 0.1497436412897855]","[1.0, 0.0]"
"[0.9478435870625865, 0.9144125753040478, 0.07697563900916939, -0.1187132585252304]","[0.0, 1.0]"
"[0.9661318385686675, 0.7182769613882946, 0.07460137383866478, 0.1972274739755624]","[1.0, 0.0]"
"[0.9804973777964333, 0.9122569669128573, 0.07854592331817602, -0.07102076704793936]","[0.0, 1.0]"
"[0.9987425171346904, 0.7161019328817879, 0.07712550797721723, 0.24537338631296463]","[1.0, 0.0]"
"[1.0130645557923261, 0.9100424540035832, 0.08203297570347652, -0.0220201791242971]","[0.0, 1.0]"
"[1.0312654048723977, 0.7138457294404966, 0.08159257212099058, 0.295375901192572]","[1.0, 0.0]"
"[1.0455423194612077, 0.9077154186566643, 0.08750009014484202, 0.029500432675844013]","[0.0, 1.0]"
"[1.063696627834341, 1.1014806866782887, 0.0880900987983589, -0.2343433274778387]","[0.0, 1.0]"
"[1.0857262415679068, 0.9052177826533288, 0.08340323224880213, 0.08477454393513778]","[1.0, 0.0]"
"[1.1038305972209734, 1.0990513033679201, 0.08509872312750488, -0.18047294703174838]","[0.0, 1.0]"
"[1.1258116232883317, 0.9028212254164789, 0.08148926418686991, 0.13779585820511997]","[1.0, 0.0]"
"[1.1438680477966614, 1.0966871868183918, 0.08424518135097231, -0.1281067557345561]","[0.0, 1.0]"
"[1.1658017915330292, 0.9004657512703492, 0.08168304623628118, 0.1899203368228502]","[1.0, 0.0]"
"[1.1838111065584362, 1.094329888153408, 0.0854814529727382, -0.07591817463416822]","[0.0, 1.0]"
"[1.2056977043215045, 0.89809311662301, 0.08396308948005483, 0.24246315118437423]","[1.0, 0.0]"
"[1.2236595666539647, 1.0919216260811153, 0.08881235250374232, -0.022599221409333292]","[0.0, 1.0]"
"[1.245497999175587, 0.8956456889886709, 0.08836036807555565, 0.2967308523966262]","[1.0, 0.0]"
"[1.2634109129553603, 1.0894041858226045, 0.09429498512348818, 0.033171111548832455]","[0.0, 1.0]"
"[1.2851989966718125, 0.893065369587071, 0.09495840735446483, 0.3540526502320141]","[1.0, 0.0]"
"[1.303060304063554, 1.0867178597236526, 0.1020394603591051, 0.09275840345835967]","[0.0, 1.0]"
"[1.324794661258027, 1.280240481997628, 0.1038946284282723, -0.16606804624067906]","[0.0, 1.0]"
"[1.3503994708979796, 1.083796615367496, 0.10057326750345871, 0.15749895799293356]","[1.0, 0.0]"
"[1.3720754032053295, 1.2773455680679706, 0.10372324666331738, -0.10183868184358841]","[0.0, 1.0]"
"[1.3976223145666888, 1.0809018558634553, 0.10168647302644561, 0.2216832099790999]","[1.0, 0.0]"
"[1.419240351683958, 1.2744344514304984, 0.1061201372260276, -0.03727178222397887]","[0.0, 1.0]"
"[1.444729040712568, 1.077963413512999, 0.10537470158154802, 0.28691770971100455]","[1.0, 0.0]"
"[1.4662883089828278, 1.2714371351811864, 0.1111130557757681, 0.02923972204463049]","[0.0, 1.0]"
"[1.4917170516864515, 1.0749116427536407, 0.11169785021666072, 0.35481014895162594]","[1.0, 0.0]"
"[1.5132152845415243, 1.268282867178567, 0.11879405319569324, 0.0993317905277531]","[0.0, 1.0]"
"[1.5385809418850958, 1.461519664724844, 0.1207806890062483, -0.15363722289565612]","[0.0, 1.0]"
"[1.5678113351795926, 1.2648939753537365, 0.11770794454833518, 0.17457589734732298]","[1.0, 0.0]"
"[1.5931092146866672, 1.4581518435186438, 0.12119946249528164, -0.07877872968304828]","[0.0, 1.0]"
"[1.62227225155704, 1.261519731284833, 0.11962388790162068, 0.2495512661892863]","[1.0, 0.0]"
"[1.6475026461827367, 1.454748311819678, 0.12461491322540641, -0.0031346641679504406]","[0.0, 1.0]"
"[1.6765976124191302, 1.258079957827291, 0.1245522199420474, 0.32612233718222144]","[1.0, 0.0]"
"[1.7017592115756761, 1.4512288398539723, 0.13107466668569184, 0.0751671341606559]","[0.0, 1.0]"
"[1.7307837883727555, 1.6442519001656308, 0.13257800936890496, -0.17345812897857835]","[0.0, 1.0]"
"[1.763668826376068, 1.4475062272755674, 0.1291088467893334, 0.15793438833711135]","[1.0, 0.0]"
"[1.7926189509215793, 1.640566042148806, 0.13226753455607562, -0.09139245105941879]","[0.0, 1.0]"
"[1.8254302717645554, 1.443820690698996, 0.13043968553488725, 0.23992120592647764]","[1.0, 0.0]"
"[1.8543066855785353, 1.6368614287935697, 0.1352381096534168, -0.00893941057000025]","[0.0, 1.0]"
"[1.8870439141544066, 1.44008527079173, 0.1350593214420168, 0.32316867491261914]","[1.0, 0.0]"
"[1.9158456195702414, 1.6330514705384214, 0.14152269494026917, 0.07594212328231062]","[0.0, 1.0]"
"[1.94850664898101, 1.4362142095042596, 0.14304153740591538, 0.4097150749707441]","[1.0, 0.0]"
"[1.977230933171095, 1.6290492136276513, 0.15123583890533027, 0.16532765482145895]","[0.0, 1.0]"
"[2.009811917443648, 1.4321223263601308, 0.15454239200175945, 0.5016403286383675]","[1.0, 0.0]"
"[2.038454363970851, 1.6247668383222844, 0.1645751985745268, 0.2613722661541719]","[0.0, 1.0]"
"[2.070949700737297, 1.8172039011170735, 0.16980264389761024, 0.02478396009794831]","[0.0, 1.0]"
"[2.1072937787596384, 1.6201052165365322, 0.17029832309956922, 0.3658624408898579]","[1.0, 0.0]"
"[2.139695883090369, 1.812449683898716, 0.17761557191736638, 0.13134540080868398]","[0.0, 1.0]"
"[2.175944876768343, 1.6152870273987978, 0.18024247993354006, 0.4743815254262165]","[1.0, 0.0]"
"[2.208250617316319, 1.8074671084640115, 0.1897301104420644, 0.24348613729856478]","[0.0, 1.0]"
"[2.244399959485599, 1.9994441692764415, 0.1945998331880357, 0.016134633037567875]","[0.0, 1.0]"
"[2.284388842871128, 1.8021411892626686, 0.19492252584878705, 0.3633549382930261]","[1.0, 0.0]"
"[2.3204316666563813, 1.9940361217551792, 0.20218962461464757, 0.13790851899197323]","[0.0, 1.0]"
"[2.3603123890914848, 1.796678932599579, 0.20494779499448704, 0.48695338239364594]","[1.0, 0.0]"
"[2.3962459677434764, 1.988409265247516, 0.21468686264235995, 0.2652105121050713]","[0.0, 1.0]"
"[0.014320252530313396, -0.22098836540504868, 0.005517675316440731, 0.2647776005014037]","[1.0, 0.0]"
"[0.009900485222212423, -0.025945601211582653, 0.010813227326468805, -0.026159903968458742]","[0.0, 1.0]"
"[0.00938157319798077, -0.22122094000447443, 0.01029002924709963, 0.26991500671273166]","[1.0, 0.0]"
"[0.004957154397891281, -0.026247331608702157, 0.01568832938135426, -0.01950470726509268]","[0.0, 1.0]"
"[0.0044322077657172375, -0.22159071603172525, 0.015298235236052407, 0.27808649077296593]","[1.0, 0.0]"
"[3.9344508273239653e-07, -0.026690312846651576, 0.020859965051511727, -0.0097323986636772]","[0.0, 1.0]"
"[-0.0005334128118502992, 0.16812636271007667, 0.020665317078238182, -0.2957614502160784]","[0.0, 1.0]"
"[0.002829114442351234, -0.027284006243613018, 0.014750088073916614, 0.0033666879559008933]","[1.0, 0.0]"
"[0.0022834343174789737, 0.16762333538894167, 0.014817421833034632, -0.2846261526440246]","[0.0, 1.0]"
"[0.005635901025257807, -0.027706779408962157, 0.00912489878015414, 0.012693018330031947]","[1.0, 0.0]"
"[0.005081765437078564, 0.16728312816935612, 0.009378759146754779, -0.27709698341207256]","[0.0, 1.0]"
"[0.008427428000465685, -0.027971361085408986, 0.003836819478513328, 0.018529184227346285]","[1.0, 0.0]"
"[0.007868000778757506, 0.16709535623612345, 0.004207403163060254, -0.272940715888817]","[0.0, 1.0]"
"[0.011209907903479976, -0.028086375983495532, -0.0012514111547160863, 0.02106626395923228]","[1.0, 0.0]"
"[0.010648180383810065, -0.2231903583397918, -0.0008300858755314407, 0.3133540935562484]","[1.0, 0.0]"
"[0.0061843732170142295, -0.02805659183654277, 0.005436995995593528, 0.02040949942359166]","[0.0, 1.0]"
"[0.0056232413802833735, 0.16698696677599167, 0.005845185984065361, -0.2705530453074827]","[0.0, 1.0]"
"[0.008962980715803207, -0.02821790563167262, 0.0004341250779157065, 0.02396773615549086]","[1.0, 0.0]"
"[0.008398622603169755, -0.22334607990518804, 0.0009134798010255237, 0.3167876027536001]","[1.0, 0.0]"
"[0.003931701005065995, -0.02823715179249614, 0.007249231856097525, 0.024392895714507867]","[0.0, 1.0]"
"[0.003366957969216072, 0.16678009281260361, 0.007737089770387682, -0.26599402941151734]","[0.0, 1.0]"
"[0.006702559825468144, -0.02845142597113759, 0.0024172091821573352, 0.029119165211840714]","[1.0, 0.0]"
"[0.0061335313060453915, 0.16663577766064877, 0.0029995924863941495, -0.2628001265224525]","[0.0, 1.0]"
"[0.009466246859258367, -0.02852886124846804, -0.0022564100440549007, 0.03082739370730786]","[1.0, 0.0]"
"[0.008895669634289007, 0.1666253752885473, -0.0016398621699087435, -0.2625665998843563]","[0.0, 1.0]"
"[0.012228177140059953, -0.028473129857545548, -0.006891194167595869, 0.029598645086442887]","[1.0, 0.0]"
"[0.011658714542909041, -0.22349558263886415, -0.006299221265867011, 0.32009938323483095]","[1.0, 0.0]"
"[0.0071888028901317584, -0.028284490226109932, 0.00010276639882960802, 0.025436595301776777]","[0.0, 1.0]"
"[0.00662311308560956, 0.16683598708695418, 0.0006114983048651436, -0.267213905801126]","[0.0, 1.0]"
"[0.009959832827348645, -0.028294685973993178, -0.004732779811157376, 0.02566182955678764]","[1.0, 0.0]"
"[0.00939393910786878, -0.2233484465750667, -0.004219543220021623, 0.31684776160770356]","[1.0, 0.0]"
"[0.004926970176367446, -0.02816664920223344, 0.0021174120121324478, 0.02283712986144104]","[0.0, 1.0]"
"[0.004363637192322778, 0.16692487239763454, 0.0025741546093612684, -0.26917697786229305]","[0.0, 1.0]"
"[0.007702134640275468, -0.02823371921641249, -0.0028093849478845927, 0.024316740298243655]","[1.0, 0.0]"
"[0.007137460255947218, -0.2233152689158066, -0.0023230501419197196, 0.31611195197803055]","[1.0, 0.0]"
"[0.002671154877631086, -0.028160305411170178, 0.003999188897640891, 0.022697320467673365]","[0.0, 1.0]"
"[0.0021079487694076826, 0.1669040659343847, 0.004453135306994358, -0.26872113832871186]","[0.0, 1.0]"
"[0.005446030088095377, -0.02828115198340103, -0.0009212874595798792, 0.02536300305318856]","[1.0, 0.0]"
"[0.004880407048427356, 0.16685399914194082, -0.000414027398516108, -0.2676104578909014]","[0.0, 1.0]"
"[0.008217487031266173, -0.02826204079968503, -0.005766236556334136, 0.024941852884950155]","[1.0, 0.0]"
"[0.007652246215272472, -0.2233008265788143, -0.005267399498635133, 0.3157999037097939]","[1.0, 0.0]"
"[0.003186229683696186, -0.028104243316298932, 0.0010485985755607444, 0.02146048238493642]","[0.0, 1.0]"
"[0.0026241448173702072, 0.1670026542498605, 0.0014778082232594727, -0.27089141514094456]","[0.0, 1.0]"
"[0.005964197902367417, -0.02814035388803829, -0.003940020079559419, 0.022257252893336077]","[1.0, 0.0]"
"[0.005401390824606651, -0.22320558037225988, -0.0034948750216926973, 0.3136944586071848]","[1.0, 0.0]"
"[0.0009372792171614538, -0.02803401788800386, 0.002779014150450999, 0.019911411605524176]","[0.0, 1.0]"
"[0.0003765988594013766, 0.1670479692429207, 0.0031772423825614828, -0.27189341003111633]","[0.0, 1.0]"
"[0.0037175582442597905, -0.02811917466408423, -0.0022606258180608444, 0.021789935879403366]","[1.0, 0.0]"
"[0.003155174750978106, 0.16703512310559743, -0.001824827100472777, -0.2716053862082119]","[0.0, 1.0]"
"[0.006495877213090055, -0.02806074127743377, -0.007256934824637015, 0.020501424245652045]","[1.0, 0.0]"
"[0.0059346623875413795, -0.22307787259590206, -0.0068469063397239745, 0.310885898489666]","[1.0, 0.0]"
"[0.0014731049356233377, -0.02785904503644343, -0.000629188369930654, 0.016051546300442587]","[0.0, 1.0]"
"[0.0009159240348944691, -0.22297196728273308, -0.0003081574439218022, 0.3085358903706386]","[1.0, 0.0]"
"[-0.003543515310760193, -0.02784562660997883, 0.00586256036349097, 0.015755794971473724]","[0.0, 1.0]"
"[-0.00410042784295977, 0.16719175977676282, 0.006177676262920445, -0.2750716742295913]","[0.0, 1.0]"
"[-0.0007565926474245137, -0.02801778497124252, 0.0006762427783286191, 0.019553280742589718]","[1.0, 0.0]"
"[-0.001316948346849364, 0.16709446166369746, 0.0010673083931804135, -0.27291620692889607]","[0.0, 1.0]"
"[0.0020249408864245855, -0.02804270248570276, -0.0043910157453975075, 0.02010316118577332]","[1.0, 0.0]"
"[0.0014640868367105301, -0.223101407466015, -0.003988952521682041, 0.3113974434821346]","[1.0, 0.0]"
"[-0.0029979413126097697, -0.027922854043783973, 0.0022389963479606517, 0.017459193637532233]","[0.0, 1.0]"
"[-0.003556398393485449, 0.16716691590343202, 0.0025881802207112963, -0.27451646340321534]","[0.0, 1.0]"
"[-0.0002130600754168088, -0.027991867499917, -0.002902149047353011, 0.01898165535849411]","[1.0, 0.0]"
"[-0.0007728974254151488, 0.16717158325548445, -0.0025225159401831287, -0.2746155185790768]","[0.0, 1.0]"
"[0.0025705342396945404, -0.0279142863094618, -0.008014826311764665, 0.01727073585769867]","[1.0, 0.0]"
"[0.0020122485135053046, -0.2229203838777473, -0.0076694115946106915, 0.307414153532937]","[1.0, 0.0]"
"[-0.0024461591640496418, -0.027689993721065426, -0.0015211285239519513, 0.012322395921638196]","[0.0, 1.0]"
"[-0.0029999590384709503, -0.2227900969591359, -0.0012746806055191873, 0.3045250005935849]","[1.0, 0.0]"
"[-0.007455760977653669, -0.027650003499029713, 0.0048158194063525105, 0.011440342206131437]","[0.0, 1.0]"
"[-0.008008761047634263, 0.167402552506897, 0.005044626250475139, -0.2797192536153952]","[0.0, 1.0]"
"[-0.004660709997496322, -0.02779099627018919, -0.000549758821832765, 0.014550457884055512]","[1.0, 0.0]"
"[-0.005216529922900106, 0.16733883486496598, -0.0002587496641516548, -0.27830587367289195]","[0.0, 1.0]"
"[-0.0018697532256007868, -0.027779424102435335, -0.005824867137609493, 0.014295432580219591]","[1.0, 0.0]"
"[-0.0024253417076494934, -0.22281735705516995, -0.005538958486005102, 0.3051348676760578]","[1.0, 0.0]"
"[-0.006881688848752893, -0.027616912023855356, 0.000563738867516054, 0.010710246220734465]","[0.0, 1.0]"
"[-0.00743402708923, 0.16749694988298255, 0.0007779437919307433, -0.28179476091564254]","[0.0, 1.0]"
"[-0.004084088091570349, -0.027636089274981596, -0.004857951426382108, 0.01113342470268558]","[1.0, 0.0]"
"[-0.004636809877069981, -0.22268803523107084, -0.004635282932328396, 0.30227965916751237]","[1.0, 0.0]"
"[-0.009090570581691399, -0.027500328290395337, 0.0014103102510218514, 0.0081384757788458]","[0.0, 1.0]"
"[-0.009640577147499305, 0.16760136874014187, 0.0015730797665987673, -0.28409914765135735]","[0.0, 1.0]"
"[-0.0062885497726964685, -0.027542983503812846, -0.00410890318642838, 0.009079503800060229]","[1.0, 0.0]"
"[-0.006839409442772726, -0.22260576706331192, -0.003927313110427176, 0.300463195058924]","[1.0, 0.0]"
"[-0.011291524784038965, -0.027428059178230185, 0.002081950790751304, 0.006544263926790361]","[0.0, 1.0]"
"[-0.011840085967603569, 0.16766397211816936, 0.002212836069287111, -0.28548105570514437]","[0.0, 1.0]"
"[-0.00848680652524018, -0.027489468437585096, -0.0034967850448157766, 0.007898961704597196]","[1.0, 0.0]"
"[-0.009036595893991882, -0.22256109673495708, -0.0033388058107238325, 0.299476562514814]","[1.0, 0.0]"
"[-0.013487817828691025, -0.027391713845822785, 0.002650725439572448, 0.0057425128512186285]","[0.0, 1.0]"
"[-0.01403565210560748, 0.16769212205830797, 0.0027655756965968203, -0.28610290059416216]","[0.0, 1.0]"
"[-0.010681809664441322, -0.027469161287727223, -0.0029564823152864227, 0.0074509831389662495]","[1.0, 0.0]"
"[-0.011231192890195866, 0.16769506498675218, -0.0028074626525070976, -0.2861632813913238]","[0.0, 1.0]"
"[-0.007877291590460822, -0.027386735107882504, -0.008530728280333574, 0.005632872612210682]","[1.0, 0.0]"
"[-0.008425026292618473, -0.2223853110810584, -0.00841807082808936, 0.29561208992059645]","[1.0, 0.0]"
"[-0.012872732514239642, -0.02714436811790155, -0.0025058290296774317, 0.0002861684747627047]","[0.0, 1.0]"
"[-0.013415619876597673, -0.22223029260024277, -0.0025001056601821775, 0.2921774235004242]","[1.0, 0.0]"
"[-0.01786022572860253, -0.027072783834856035, 0.0033434428098263066, -0.0012929550683538071]","[0.0, 1.0]"
"[-0.01840168140529965, 0.16800105832523304, 0.0033175837084592303, -0.292919112464522]","[0.0, 1.0]"
"[-0.015041660238794989, -0.027168036662231276, -0.00254079854083121, 0.0008082867629947699]","[1.0, 0.0]"
"[-0.015585020972039615, 0.1679902609823721, -0.0025246328055713147, -0.29267520876539393]","[0.0, 1.0]"
"[-0.012225215752392174, -0.02709560346147072, -0.008378136980879193, -0.0007895859299326125]","[1.0, 0.0]"
"[-0.012767127821621588, -0.222096404046197, -0.008393928699477846, 0.28923820575642656]","[1.0, 0.0]"
"[-0.01720905590254553, -0.02685576888267524, -0.0026091645843493144, -0.006080215903397246]","[0.0, 1.0]"
"[-0.017746171280199032, -0.2219402039510272, -0.002730768902417259, 0.28577834711920114]","[1.0, 0.0]"
"[-0.022184975359219577, -0.026779413771545912, 0.0029847980399667633, -0.007764591710222646]","[0.0, 1.0]"
"[-0.022720563634650495, 0.1682996043382502, 0.0028295062057623103, -0.29950428608306456]","[0.0, 1.0]"
"[-0.01935457154788549, -0.026862563972509967, -0.0031605795158989813, -0.00593033176832336]","[1.0, 0.0]"
"[-0.01989182282733569, 0.16830457152078432, -0.0032791861512654484, -0.29960878165826993]","[0.0, 1.0]"
"[-0.016525731396920002, -0.026770485398865007, -0.009271361784430847, -0.007961848518664993]","[1.0, 0.0]"
"[-0.0170611411048973, -0.22175825355143988, -0.009430598754804146, 0.2817814918951875]","[1.0, 0.0]"
"[-0.0214963061759261, -0.026503062877381495, -0.003794968916900397, -0.013860825209190963]","[0.0, 1.0]"
"[-0.02202636743347373, -0.2215703843639762, -0.004072185421084216, 0.2776223318509065]","[1.0, 0.0]"
"[-0.026457775120753254, -0.026390575719749815, 0.001480261215933914, -0.016342172868430038]","[0.0, 1.0]"
"[-0.02698558663514825, 0.16871011552396467, 0.0011534177585653133, -0.3085576924709434]","[0.0, 1.0]"
"[-0.023611384324668954, -0.026428251247857193, -0.005017736090853555, -0.015511232272401476]","[1.0, 0.0]"
"[-0.024139949349626096, -0.2214778838436222, -0.0053279607363015844, 0.27558432523640314]","[1.0, 0.0]"
"[-0.02856950702649854, -0.026280323529069227, 0.00018372576842647873, -0.018774272461597852]","[0.0, 1.0]"
"[-0.029095113497079925, 0.16883899237537184, -0.0001917596808054783, -0.31139922600293346]","[0.0, 1.0]"
"[-0.02571833364957249, -0.026280226346073327, -0.006419744200864148, -0.018776780647737024]","[1.0, 0.0]"
"[-0.026243938176493956, -0.2213095256556993, -0.006795279813818889, 0.27187374818283633]","[1.0, 0.0]"
"[-0.03067012868960794, -0.026091272777819252, -0.0013578048501621618, -0.022944667276877828]","[0.0, 1.0]"
"[-0.031191954145164326, 0.16905012430438196, -0.0018166981956997184, -0.31605568757651986]","[0.0, 1.0]"
"[-0.027810951659076686, -0.026045902793556147, -0.008137811947230116, -0.023946238825294786]","[1.0, 0.0]"
"[-0.02833186971494781, -0.22105021068261493, -0.008616736723736012, 0.26615804728464876]","[1.0, 0.0]"
"[-0.03275287392860011, -0.02580634517351682, -0.003293575778043037, -0.029230167921983796]","[0.0, 1.0]"
"[-0.03326900083207045, -0.22088090994754728, -0.003878179136482713, 0.2624117826382053]","[1.0, 0.0]"
"[-0.03768661903102139, -0.02570381585145276, 0.0013700565162813932, -0.03149183867906463]","[0.0, 1.0]"
"[-0.03820069534805045, 0.1693984613064382, 0.0007402197427001006, -0.32374218326291143]","[0.0, 1.0]"
"[-0.03481272612192168, -0.025734022230838094, -0.005734623922558128, -0.030825913561026874]","[1.0, 0.0]"
"[-0.03532740656653845, -0.22077326835545497, -0.006351142193778666, 0.2600421749141177]","[1.0, 0.0]"
"[-0.03974287193364755, -0.02556123006886088, -0.0011502986954963117, -0.034637200085463504]","[0.0, 1.0]"
"[-0.040254096535024764, 0.1695771978633474, -0.001843042697205582, -0.327682836072206]","[0.0, 1.0]"
